172.517245489	187.140560516
235.575772855	259.314332832
240.49551727	295.621801853
901.714369338	901.501195251
901.649169729	901.574343687
901.501045617	901.594075567
901.794762052	901.717807208
19.789577112	21.571826117
900.960477686	901.025513263
901.714508191	901.051375298
900.996908899	901.08912878
901.880722745	901.608297603
900.980151924	900.858163671
900.915559725	900.982744435
46.308837746	43.572588801
14.75600016	15.793161171
44.200369056	66.128601216
911.06154426	911.088113779
901.503590987	901.391959268
12.62703187	12.887646899
146.356563964	138.283879964
62.601141962	66.841764992
97.323079468	101.202584928
77.635325529	90.745542886
58.76692203	64.205453137
901.234471284	901.584022581
42.464437577	39.556931347
56.753938327	61.466733774
56.043440761	49.905037005
39.404099921	37.971932345
38.383633853	39.052726105
901.042453173	901.478652397
901.581266781	901.851788115
902.318322885	901.379471617
368.430131614	510.683553221
901.438532661	902.37756659
3.078212197	3.127467413
3.123463513	3.202069707
3.732223095	4.042424508
3.423671093	3.581295928
3.500850724	3.666104292
3.197449423	3.182961679
3.529415558	3.699752994
3.774938659	3.967006045
3.966319509	4.318887089
3.570795338	4.13892528
901.578775144	901.525048116
30.174037988	157.966539603
22.743580393	23.312426822
14.408306667	18.779090656
132.141657778	152.458496568
17.656430946	16.689343245
901.249202311	901.53768172
901.218981404	901.229654064
863.394729829	901.187877944
901.411917675	901.443836402
293.793507446	307.421201978
535.558033603	176.426769461
105.045708427	88.955261503
169.901688028	207.52940927
66.821314837	96.025174646
281.706891156	292.223762519
209.288453566	610.568447707
319.53743587	418.246476923
901.152587522	901.112993022
901.38400059	901.071950959
901.119072383	901.053240251
901.270615501	901.1872006
901.237552014	901.124274274
901.198755867	901.267393871
901.569828762	901.236678146
901.181207657	901.114733938
901.607963711	901.341342709
901.397995272	901.528679589
901.395793899	901.362014222
901.46214365	901.370422786
901.372309237	901.313136799
901.037442746	901.077115286
900.948935324	900.952286729
900.984587233	901.176469546
900.991278164	901.063899932
900.970467275	900.953194088
901.036705283	900.981110445
901.02860502	900.978701433
901.061004708	900.948316675
901.006527353	901.026400218
901.005399408	900.910764641
10.829213713	10.941858671
3.054558337	3.141279058
179.74911349	188.924870839
3.226418597	3.048669923
154.491433603	165.140392416
3.441967653	3.392977811
3.323856946	3.271646398
4.312792672	4.205653168
4.499025653	3.935092243
4.400838209	4.380384951
3.196560148	3.067806274
3.400411173	3.118393921
4.212084497	3.457528261
3.617780351	3.372412983
3.571321139	3.454258234
4.453313369	4.504873775
901.618050161	901.612482118
5.751122343	3.742633741
3.070317117	3.304811724
4.044036777	4.154843209
4.955196898	4.541029932
3.357892963	3.246122539
2.981319335	2.584352169
354.971700782	370.089885592
3.675425591	3.451643162
3.353078181	3.466346856
3.362257742	3.33957051
122.764856024	141.985176033
3.884160327	3.564441589
3.677124703	3.448493904
3.149265347	3.35357411
3.288937606	3.252164248
12.071384664	14.133511675
5.304152741	5.167480507
9.0087452	8.651415139
3.742842633	3.860915738
3.90221705	3.880710925
29.632293723	38.784730952
32.329062598	49.352299866
763.083638151	787.015255879
901.168780028	901.074384877
48.504105936	54.781256199
901.353177365	901.394719964
901.366382113	901.401209834
66.370331912	55.377970795
901.367278159	901.302148308
298.194925481	293.89292814
901.629887959	901.546090949
901.341131259	901.438152903
21.409316597	20.054785712
41.944980259	39.153057046
27.310189106	28.762976522
29.745601628	31.291166635
36.150745432	31.977345876
28.821279159	28.387758601
901.761847615	901.789302076
901.514092414	901.682581611
901.701753944	902.090690126
901.801425971	901.26800694
901.814101165	902.098880957
33.619814137	41.867503494
40.725571611	39.804542481
5.081478911	5.04023525
19.771221857	20.100771501
21.453636539	22.812703345
21.624734218	24.73488635
22.343758247	20.566291063
36.786568495	36.681557623
6.15473668	5.95037031
4.175709431	3.731874682
31.070393048	33.427578237
39.694446634	39.886440646
34.761084987	44.182325988
44.987863398	48.682397275
43.17965441	46.33521306
39.481783143	40.919904469
3.76786308	3.703026136
3.547544055	3.598144619
46.319124937	44.029843158
104.188320696	104.391785293
348.171143053	331.889016213
901.844578124	901.92063816
901.932961418	901.903153428
901.191486392	901.806346905
8.107009239	8.358578046
11.002487574	10.62382757
14.89054411	15.164691519
19.828938125	19.559218875
26.080631486	25.886491767
122.568939874	128.795537554
503.941961071	522.229828649
141.835875932	154.252593242
482.882459121	504.848251539
210.222839609	291.06309246
113.610139467	116.255994725
208.960757891	212.698235818
145.111084386	133.207539006
58.727916572	70.044850398
472.555518919	475.305820089
140.0627499	114.183080142
218.526059357	216.461595458
221.540831477	234.073078978
908.053305491	907.482841458
906.967260318	908.32212224
143.74498909	146.11197961
903.107909993	903.240447692
906.262621713	907.463446754
907.023973822	907.119082157
906.230170814	907.060478013
901.827649925	901.711545147
901.720496869	901.806178928
901.31498295	901.88137975
901.710006005	901.934278748
901.591369436	901.893161842
901.224697766	913.169606527
903.305324009	901.053710851
901.182948619	902.06008314
901.795546469	901.389502126
901.321570541	901.254039365
902.007891663	901.686079823
901.269175772	902.075370128
901.663828821	901.06447471
906.286476248	904.126376757
905.537871746	904.235158429
904.655914087	907.561599817
920.056930594	1095.14721061
906.016702296	906.249344491
905.167436546	904.268488455
904.429913443	906.896232343
904.006320275	906.605470842
904.04155038	906.455264929
904.32970684	907.215739975
906.128008698	905.325908814
905.410683973	906.129956253
904.102802929	904.241107837
907.042599171	904.64884887
904.727212358	904.343308272
926.266046818	904.074275576
904.434779463	905.414998498
905.752247715	907.02922609
911.598550002	903.985214447
907.623839604	904.00106049
903.723412935	944.204104628
906.829835357	906.192137944
906.674143945	906.93216403
906.409637878	907.934590539
903.536084072	903.653686726
903.638237003	903.487974851
903.490717391	903.873959553
903.680870155	903.70837524
903.73796325	903.645739099
903.124523552	903.596564169
904.297873516	903.812711544
903.488699793	905.019078613
903.763499306	903.402919997
903.57434243	903.024894869
903.959044624	904.711587787
903.669710589	903.871042598
905.258782429	903.959654037
903.808286542	902.943760949
903.067517251	903.764026063
903.71054185	903.810155708
904.941447266	903.612759712
904.430674159	903.75812037
903.727772276	904.983431165
903.764431892	903.65324839
908.810171369	908.211048557
908.240793378	906.911468981
908.714771875	908.594248156
997.494787623	904.514309245
901.744973493	901.637176671
901.989699493	901.819840839
902.052798106	901.947313027
901.707350075	902.034511848
901.747419555	901.59838574
902.261049626	902.186881496
902.484326434	902.105095444
902.392187584	902.022273668
902.057176612	902.017511563
902.58283726	902.517993449
902.321769074	902.624303156
902.253866888	902.531859901
902.425711134	901.582312395
901.627997724	902.838816146
901.512896934	901.789845056
901.939997224	901.781443516
901.76154369	901.762454728
901.902076465	902.029703724
901.742187047	901.848932729
902.220655323	901.638216196
902.286116373	901.500208505
902.228540016	902.477862316
905.583520558	902.271989772
902.329304638	902.265505889
901.902012712	901.837285576
903.529105991	901.7636815
902.117426661	901.883086472
901.738997917	901.969855117
901.942673528	903.386843448
901.883007074	903.53332443
902.340087344	902.224633438
901.952307455	902.305313701
902.124179042	904.184078547
903.359024196	903.877549893
902.108181994	901.855178723
903.595781994	901.711363216
904.022572523	902.887508601
903.28309869	902.109047876
902.191452085	901.914604104
903.471536013	903.00835214
902.294662528	903.311459701
902.753596376	901.962346882
901.756886706	902.352091129
902.996611155	902.229094899
901.912210347	901.838378163
903.198142477	902.089333773
901.724252151	903.96125738
901.824405265	903.319281675
902.022686422	904.065931895
902.800801299	903.662153347
903.293860657	904.640938119
902.578749531	903.695379932
902.495805208	903.331585134
903.230545426	902.558778059
902.477672157	902.845838975
902.786051227	902.311275862
902.628884887	902.614825401
904.281056131	903.728727369
902.393138425	902.75228345
902.752079393	902.510495607
902.779449384	902.838204645
904.02536805	903.075366136
903.947794467	904.006843993
905.210282309	903.153160601
902.664938872	903.81859152
902.754601012	903.428412794
902.884938905	902.752125679
903.139008179	902.948698328
902.389453625	902.761153842
903.254649891	902.60689603
902.585560097	902.370075034
903.726858292	903.622235905
902.541584095	902.598846933
903.076398066	903.141299877
903.698350886	902.840604114
902.519407116	903.148699721
903.054327594	902.937889138
903.880363857	902.811871794
903.034994571	903.091916657
902.799065992	902.930495254
903.088437203	903.292409976
903.640307538	902.860660639
903.158015205	902.963436496
904.308359763	902.811957058
902.910659743	902.92464319
903.335674621	904.218278215
903.808857276	903.166268399
902.761565788	903.804030373
903.107377778	902.459562336
902.910579906	903.479222489
903.297270852	903.684243984
903.191495658	902.879833111
902.928072498	904.162946234
904.011718471	902.992991234
903.053438679	903.089851918
902.926148766	903.464176675
903.184971232	902.656873087
902.292262464	902.501098319
901.413134029	901.48261806
902.745345197	903.166712668
76.341495215	83.126109966
