178.994013752 15.374410369
13.549292537 235.744634777
142.307141761 901.677430126
62.818554663 42.551339066
3.138070631 2.961380899
3.354616989 3.116324974
3.765688052 3.583562213
3.651921304 4.033129097
3.499965758 3.407221931
3.57122468 3.564889949
31.83036224 253.177041972
282.975810446 266.296336429
18.597028389 100.185540398
12.027659043 134.985574638
7.201924127 51.950589759
901.19187879 568.333956132
233.683090081 215.814644471
558.227155425 901.463309908
129.855698732 202.866235459
203.906163808 400.875504939
67.524163233 199.752589587
509.517788752 29.692095572
314.738030415 49.488869242
638.628359544 79.761459357
11.655311141 4.156475969
188.071703172 4.934812875
3.945272662 3.751345309
377.942191586 11.151722809
3.225465881 4.253264845
3.467843313 3.398713098
3.478285627 3.582584102
3.124398284 3.533657078
3.157406443 3.180511782
13.562660029 4.099039273
38.076689992 526.066786677
33.377274665 588.565232011
901.208211509 68.998871555
53.707116475 25.179253054
901.400750677 16.954677556
901.544595211 45.924204874
57.019922693 10.545097045
30.310820299 46.971232219
29.963524012 40.762050733
35.496670456 39.868201615
26.56879092 38.988357796
40.274982865 9.155148941
44.826376698 8.433614653
5.728785493 4.163490675
3.883643155 901.219232831
3.612960264 901.571913346
128.970075581 38.961574371
528.206651633 305.471020813
145.267358732 41.234114728
473.552098159 296.765267922
218.570127358 88.959769333
117.94606006 39.37364445
214.69745042 90.023234422
143.796656936 43.165240563
63.85890557 16.734300542
495.0313336 283.326886057
120.061471327 39.752289179
217.492695931 89.084942133
231.896710259 92.573107921
905.080242428 11.014782273
906.867680605 12.557264711
144.876345403 10.716272138
903.231856133 9.095141916
906.996468228 17.149131151
907.008727108 17.99407116
907.221935004 22.505167851
901.503037483 55.444549448
901.866881635 36.109502317
901.761719196 29.741666898
901.570562005 36.551204719
901.623114039 37.787090564
901.807127267 36.276986406
901.649935896 44.057989256
901.05901863 39.937915405
901.281991869 55.170174641
901.724179083 40.593486847
901.266703455 43.926555801
901.831731757 37.319402254
901.991777974 45.648879515
902.611671332 16.294894828
901.501922552 22.81759499
902.703274146 22.485332966
87.802013803 23.146900056
133.711593382 18.489619588
225.291672297 17.955535217
30.923558046 10.715825369
30.759569899 14.987274429
64.740657281 8.717187495
901.469047243 15.751146623
379.135443487 22.922991701
901.211821974 17.349958686
52.26659851 13.625798633
908.014224112 18.706014488
68.259070423 22.393156427
904.15638744 26.499546219
904.452298012 22.120867159
902.35595989 17.084287178
588.842456134 22.073058072
906.73141271 39.740813241
906.743502805 18.047857762
902.626281536 29.154212742
66.047756746 28.217260684
901.870833259 20.05973135
904.068751673 35.16862504
902.456420888 16.926391015
29.100696742 19.80856589
901.87567409 18.358552407
903.967851124 21.435915985
902.327604395 19.103686458
902.335707288 244.457216489
902.187456403 100.549377468
901.985154452 249.383225302
901.833392074 346.137852535
902.585081971 574.961311464
901.659870274 234.27477714
901.502346682 264.37980975
904.639063643 265.996773283
901.917585036 224.274207216
901.972962386 334.784751516
901.711381446 113.072443738
901.587160782 121.892999384
901.420544565 210.588340039
901.605824396 263.177548372
902.865517361 202.870068485
903.210670408 160.921874386
902.570970935 209.756946104
903.153794188 256.40955375
901.683587984 222.658268966
903.258546858 212.546211645
905.006007767 297.166671657
901.701577277 115.515543863
903.43250833 273.866083189
904.029675374 271.096115606
902.860930418 243.08161329
904.929329711 114.732075666
903.232264835 142.339927627
903.939574001 60.564531705
903.817808152 98.786420517
901.263278845 203.20379749
901.699468257 66.789209079
903.537950541 139.039537578
903.688576741 94.676057391
902.866972523 89.440019675
908.834293021 138.232147208
903.736241988 215.748622817
902.082899856 225.068563539
903.170782112 227.69814444
906.152975697 90.324283226
905.420526863 197.314103445
904.649256797 136.931341945
901.43818316 214.139823395
902.078175449 142.713069123
904.10138023 192.84919576
1001.16718536 76.236444388
903.531548566 178.848393065
907.177679817 120.586654548
904.413441898 178.136804036
903.053623901 139.27729846
902.95834059 91.03147477
901.49483583 26.081058936
229.420100193 25.136825042
901.75717426 22.240135534
206.902178472 23.822981978
901.719457171 27.633946329
200.503067053 23.634872443
60.691047241 23.890351694
161.711899249 24.187663995
204.590499795 25.693692691
901.345549474 22.723008722
901.628144889 27.236617229
901.109168871 24.068608563
901.696255912 23.340385204
901.145275668 22.522503674
901.407235197 24.360253326
166.29143788 23.273758873
901.161932518 28.998403339
901.602263129 28.325119843
216.339151104 25.934279559
117.277818062 26.047113011
907.243439949 23.814066039
905.400210583 27.74065043
901.41871738 24.373475353
961.133427559 22.279536387
208.334770626 37.957341539
977.117236578 29.109691944
902.932154713 23.74313227
492.058007863 29.714668714
901.216517315 27.89330357
180.940979006 29.857797647
903.809517992 36.517856662
902.939829239 24.264814966
206.074944362 26.29237539
902.747653206 23.743359663
170.231416905 28.791932787
904.042038513 28.643931034
710.807596235 28.171651624
903.985536849 29.333899381
903.27852647 28.668264624
903.947325483 28.710021645
904.376347579 24.777045314
902.616972483 28.541460636
901.395690553 27.139203575
902.111095178 23.807421501
902.895025773 28.810316429
903.164516228 28.187768642
902.992165263 25.605571667
908.956066408 30.024427893
902.74750499 27.34522756
902.666704193 29.810689504
902.578635194 47.179882533
902.23478316 41.395328259
927.327893664 38.623567288
902.069788205 44.367915827
901.693817566 40.109806802
901.329955053 44.044394206
902.203549324 46.195132191
902.935946887 35.174534247
901.191801978 43.493360733
907.024828923 41.594682082
902.562680817 32.792604729
902.666768284 48.750063784
901.790142997 47.354349902
903.555866431 30.224234006
902.754759219 49.006248484
986.298399298 34.586848005
901.111037786 32.15298874
902.152553123 49.90094598
902.663016915 32.254388518
903.279657293 31.053944759
902.93492739 38.675954305
901.685182344 39.334786084
905.164312581 38.888731677
902.376937156 49.624213862
925.097678881 201.778082951
903.131076074 211.831380638
901.800503458 132.88188862
903.874543108 194.599095743
904.278825206 163.174988501
904.27909292 75.183375323
903.838613595 154.659278988
905.794534398 263.332456232
902.206425711 77.288990478
901.931484386 93.147682296
905.556671879 124.500808786
903.523568025 96.849884435
903.296490404 83.326176489
905.75078501 217.863525123
905.523375003 111.974596408
903.536955514 92.27823282
903.51348591 89.21271761
903.34514831 210.46873106
903.56961673 249.451925762
902.064793976 92.689844634
905.084130472 91.733516105
903.418394689 135.030723819
903.427322405 198.311855636
903.660202129 122.341276787
903.451609929 74.847170317
966.248187869 587.58026456
906.151433238 176.617259922
903.78041969 782.203119786
903.024766271 186.187591304
902.412231445 600.2640894
903.445366217 802.166036116
902.861981346 670.824339291
902.403620186 759.729569562
902.766004683 568.168628576
902.876213725 633.350128659
903.348824701 648.280980671
903.326567861 848.169448759
903.128338992 645.610463968
902.483937549 727.660062571
3.618170839 3.081179002
4.026186195 901.869000547
3.194979621 3.05277064
3.917208899 3.323902799
3.831042928 3.395493341
4.051052521 4.493584844
3.556308716 3.372900696
3.50307915 3.223811296
3.358185116 3.110470831
6.419498149 901.649967597
901.3905752 3.697472435
4.533021775 3.18655209
3.962473495 3.309928059
4.054230638 5.001508178
4.012766097 3.287944125
3.401663539 3.171112933
3.254395765 3.233302383
3.137539317 3.322832462
3.22564007 3.16782636
3.670448185 4.030669284
3.371813679 3.06699273
3.247446393 3.030113021
3.386555054 3.713716268
3.701873231 3.291247197
4.401336203 3.391434388
33.873153706 4.858694745
5.566814337 3.920547508
3.114953321 3.156811922
3.467573043 3.2765476
3.26606926 3.264659948
3.553304652 3.661095762
3.439284055 3.418227299
3.943987848 3.234430313
9.343999026 82.948598402
12.702384629 694.409795404
10.383010403 9.177727179
8.501632545 8.905545975
4.171826595 4.716321907
3.386606947 3.114042887
3.158767384 3.097779506
3.19389069 3.059686061
3.182240104 3.092670242
3.141428942 3.122906028
3.161202825 3.220627677
12.827579855 680.665031971
4.028295922 3.278914883
3.57563231 3.281903352
901.32307877 6.961215019
901.37319498 7.029627793
901.273116034 6.679182663
901.386077676 7.004569177
901.605785771 7.175926085
902.722673598 7.118323267
921.617862306 7.090632112
924.76989279 6.73720068
907.788607602 7.221490782
903.095245752 7.000157213
922.184260203 7.490921799
903.138938809 6.850662596
902.815990597 7.309653313
901.529149767 7.967616748
901.289485785 6.83803519
901.31554946 7.214565088
901.445355616 6.833270903
901.358105531 6.93843297
901.361120963 7.024179165
901.309816925 6.885235883
901.59704426 7.204761434
901.609899803 6.915185789
901.810778658 8.047956176
901.173166978 7.211592574
901.65523563 7.369803499
901.395227537 7.253270897
901.280211871 7.229269336
901.190861656 7.391590822
901.487593271 7.419778497
901.159646759 7.29780839
901.238946384 6.920812567
901.355534934 7.214641623
901.252881302 7.378543223
901.596057828 8.959143041
905.118336677 7.038647365
906.757119939 7.236094541
903.847675811 7.104394847
903.188173936 7.135321449
903.672538093 8.752953168
900.85512338 867.302163555
901.41711488 881.113166826
901.402304547 879.279650745
901.488310128 866.669256324
900.987481274 893.276712574
900.979849766 857.95563794
900.972267568 840.878691877
901.292258289 874.453472051
901.272703798 859.465716918
900.861209129 869.84680337
901.68446077 848.995127356
901.499845288 871.1323895
901.227893431 863.72371088
901.16578284 864.585223711
901.116223249 877.474368035
901.200559088 886.117520967
901.823248391 870.39060096
901.533079704 887.281737079
901.217436476 880.509878661
901.469659401 860.341112892
900.971734252 867.682844747
901.174332694 865.733541798
900.997303131 876.177713766
901.369002949 894.614149604
901.549707203 863.552543149
901.392135301 872.096109247
901.729242691 896.830127026
901.70240256 880.992761613
901.391587729 871.737921918
901.40758111 898.419976342
901.549863035 875.060662193
7.731253593 4.11089103
7.772951447 4.243346986
8.295414268 4.158589295
7.856313844 4.272899951
7.971139692 4.203912537
8.3628231 4.674674957
8.150164045 5.323365219
