4
4
4
9
5
4
4
5
5
26
2
59
3
4
4
4
4
3
4
5
5
6
7
6
1
1
20
22
24
10
12
14
16
18
60
53
37
51
39
38
49
41
46
48
44
44
49
49
55
54
47
40
35
54
39
40
47
41
36
38
41
49
38
47
43
56
37
31
47
49
48
46
51
44
45
51
45
49
44
42
36
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
4
3
3
3
3
16
12
8
19
17
1
2
0
1
1
6
0
0
0
1
2
1
1
1
1
2
2
2
1
2
2
1
2
1
1
1
2
1
2
2
1
2
2
1
2
1
1
2
1
2
2
6
6
6
6
5
5
5
5
6
6
6
6
5
5
5
5
4
4
4
4
6
6
6
6
4
4
4
4
6
6
6
6
12
17
12
18
14
18
14
21
13
18
13
19
7
7
7
7
6
9
6
9
7
7
7
7
6
9
6
9
5
5
5
5
7
10
7
10
5
5
5
5
7
10
7
10
9
13
9
15
11
13
11
15
12
14
12
22
10
14
10
16
16
22
16
25
12
14
12
16
8
9
11
12
10
11
12
13
9
10
13
14
11
12
14
15
4
4
4
4
3
3
3
3
4
4
4
4
3
3
3
3
3
3
3
3
4
4
4
4
3
3
3
3
4
4
4
4
13
14
13
15
14
16
14
17
13
14
13
15
14
16
14
17
5
5
5
5
3
3
3
3
5
5
5
5
3
3
3
3
3
3
3
3
4
4
4
4
3
3
3
3
4
4
4
4
8
8
10
10
8
8
8
8
8
8
9
9
8
8
8
8
8
8
8
8
9
9
9
9
8
8
8
8
9
9
9
9
15
2
8
7
6
1
8
1
1
1
2
1
1
1
1
1
2
2
3
2
2
2
2
6
10
4
1
4
6
1
1
1
2
11
10
8
1
1
2
3
2
1
1
3
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
5
1
3
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
20
7
1
1
1
1
1
1
5
1
1
1
1
1
1
1
6
1
1
1
12
19
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
3
1
1
1
1
2
1
1
1
1
1
4
1
1
3
1
1
1
7
1
2
3
1
1
1
2
1
3
2
1
2
1
2
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
