13811 13811
15873 15873
15873 15873
0 0
 
8 8
8 8
 
463 457
21902 21902
2585 2388
2349 2343
12105 12105
2175 2175
2175 2175
136 136
0 0
0 0
0 0
3 3
3 3
0 0
0 0
6 6
6 6
66 66
2 2
2 2
2 2
2 2
2 2
2 2
2 2
2 2
4 4
4 4
4 4
5 5
5 5
5 5
7 7
0 0
2 2
0 0
24 24
0 0
0 0
1 1
0 0
3 3
0 0
0 0
0 0
1 1
0 0
0 0
2 2
0 0
3 3
0 0
0 0
 
0 0
11 11
4 4
0 0
2 2
2 2
2 2
0 0
0 0
6 6
3 3
7 7
3 3
3 3
20 20
20 20
9 10
2108 2107
535 535
2729 2729
194 194
403 403
630 630
631 631
631 631
631 631
352 352
354 354
63 63
613 613
1106 1106
1029 1029
858 858
628 628
55 55
30 30
1050 1050
2013 2013
1035 1035
1060 1060
42 42
45 45
23515 23515
50136 50136
106453 106453
474 474
1063 1063
2340 2340
5089 5089
10974 10974
22616 22616
23538 23538
23991 23991
23043 23043
22510 22510
21879 21879
21396 21396
22747 22747
21494 21494
23184 23184
21794 21794
21826 21826
22602 22602
152727 152727
12151 12151
16149 16149
21069 21069
9176 9176
9124 9124
10569 10569
14210 14210
18563 18563
14904 14904
318345 318345
86632 86632
6316 6316
48778 48646
88148 88117
50670 50392
28102 28095
50963 50370
65290 68648
67095 70617
67009 69940
38133 48785
81062 81062
38477 49362
80844 80619
498261 497967
284688 284587
368976 368976
295407 295192
598271 598170
25520 25520
20648 20648
19509 19509
32118 32118
20919 20919
20470 20470
30333 30333
23325 23325
26218 26218
27985 27985
25261 25261
24954 24954
28820 28820
29930 29930
32863 32863
32531 32531
27233 27233
21930 21930
18484 18484
31678 31678
20723 20723
21450 21450
28434 28434
22909 22909
19004 19004
20205 20205
22293 22293
30717 30717
20014 20014
23768 23768
22738 22738
33177 33177
18819 18819
18093 18093
26865 26865
31870 31870
27463 27463
25807 25807
29308 29308
24356 24356
23937 23937
31017 31017
26552 26552
29565 29565
25605 25605
21733 21733
19275 19275
3400 3400
3784 3784
3609 3609
3249 3249
3522 3522
3455 3455
3663 3663
3557 3557
3123 3123
3113 3113
3100 3100
3219 3219
3302 3302
3075 3075
3315 3315
3557 3557
3401 3401
3247 3247
3444 3444
3160 3160
4189 4189
4038 4038
4055 4055
4399 4399
4271 4271
4308 4308
4131 4131
4138 4138
8360 8360
6698 6698
6336 6336
20909 20909
20883 20883
1 1
1 1
0 0
0 0
3 3
100 100
34 34
2 2
1 1
366 366
16 16
8 8
15 15
5 5
3 3
3 3
0 0
1 1
8 8
0 0
0 0
10 10
0 0
36 36
41 41
197 197
0 0
2 2
8 8
525 525
21 21
1 1
1 1
3 3
0 0
48 48
2 2
9 9
4 4
4 4
2 2
0 0
13 13
11 11
1 1
1 1
1 1
0 0
0 0
1024 1024
0 0
98 98
0 0
0 0
0 0
0 0
5 5
0 0
0 0
1027 1027
2047 2047
197 197
2183 2183
1 2
38 38
0 0
3 3
1002 1002
2 2
0 0
201 201
0 0
3 3
4 4
4 4
79 79
262 262
98 98
240 240
314 314
333 333
613 613
664 664
313 313
259 259
423 423
474 474
71 71
238 238
232 232
98 98
294 294
553 553
333 333
664 664
313 313
259 259
399 399
474 474
275 275
502 502
294 294
314 314
553 553
333 333
613 613
664 664
67 67
67 67
75 75
75 75
86 86
86 86
90 90
90 90
130 130
130 130
138 138
138 138
77 77
77 77
81 81
81 81
128 128
128 128
132 132
132 132
552 552
237 237
237 237
246 246
246 246
411 411
411 411
407 407
407 407
2149 2166
56 56
56 56
66 66
66 66
79 79
79 79
93 93
93 93
56 56
56 56
66 66
66 66
79 79
79 79
93 93
93 93
69 69
69 69
74 74
74 74
139 139
139 139
153 153
153 153
69 69
69 69
74 74
74 74
139 139
139 139
153 153
153 153
85 85
104 104
171 171
194 194
109 109
122 122
208 208
206 206
126 126
160 160
311 311
357 357
172 172
192 192
372 372
370 370
1077 1077
212 212
212 212
217 217
217 217
163 164
166 167
180 181
181 182
248 248
248 248
253 253
253 253
199 200
202 203
225 226
224 225
6208 6195
57 57
57 57
65 65
65 65
60 60
60 60
64 64
64 64
57 57
57 57
65 65
65 65
60 60
60 60
64 64
64 64
58 58
58 58
62 62
62 62
82 82
82 82
86 86
86 86
58 58
58 58
62 62
62 62
82 82
82 82
86 86
86 86
189 189
226 226
217 217
269 269
191 191
263 263
211 211
329 329
243 243
292 292
271 271
336 336
134 134
134 134
151 151
151 151
94 95
122 123
103 104
155 156
134 134
134 134
151 151
151 151
94 95
122 123
103 104
155 156
103 103
103 103
112 112
112 112
125 126
159 160
134 135
192 193
103 103
103 103
112 112
112 112
125 126
159 160
134 135
192 193
232 234
263 265
261 263
306 308
290 292
297 299
311 313
343 345
332 332
376 376
341 341
459 459
308 310
349 351
337 339
392 394
500 500
623 623
490 490
655 655
379 381
394 396
400 402
440 442
92 92
111 111
196 196
219 219
142 142
148 148
232 232
234 234
145 145
179 179
339 339
385 385
227 227
232 232
399 399
401 401
47 47
47 47
52 52
52 52
34 34
34 34
35 35
35 35
47 47
47 47
52 52
52 52
34 34
34 34
35 35
35 35
36 36
36 36
37 37
37 37
47 47
47 47
48 48
48 48
36 36
36 36
37 37
37 37
47 47
47 47
48 48
48 48
169 169
214 214
186 186
256 256
203 203
253 253
220 220
296 296
189 189
239 239
206 206
282 282
226 226
281 281
243 243
325 325
39 39
39 39
42 42
42 42
34 34
34 34
35 35
35 35
39 39
39 39
42 42
42 42
34 34
34 34
35 35
35 35
36 36
36 36
37 37
37 37
47 47
47 47
48 48
48 48
36 36
36 36
37 37
37 37
47 47
47 47
48 48
48 48
90 90
90 90
102 102
102 102
100 100
100 100
101 101
